technique_id,is_subtechnique,technique,tactics,data_source,data_component,event_id,event_name,channel,audit_sub_category,log_source
T1553.006,True,Code Signing Policy Modification,defense-evasion,windows registry,windows registry key modification,13,RegistryEvent (Value Set).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1553.006,True,Code Signing Policy Modification,defense-evasion,windows registry,windows registry key modification,14,RegistryEvent (Key and Value Rename).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1553.006,True,Code Signing Policy Modification,defense-evasion,windows registry,windows registry key modification,4657,A registry value was modified.,Security,Registry,Microsoft-Windows-Security-Auditing
T1553.006,True,Code Signing Policy Modification,defense-evasion,windows registry,windows registry key modification,4670,Permissions on an object were changed.,Security,Registry,Microsoft-Windows-Security-Auditing
T1553.006,True,Code Signing Policy Modification,defense-evasion,windows registry,windows registry key modification,DeviceRegistryEvents,DeviceRegistryEvents,,,Microsoft Defender for Endpoint
T1553.006,True,Code Signing Policy Modification,defense-evasion,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1553.006,True,Code Signing Policy Modification,defense-evasion,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1553.006,True,Code Signing Policy Modification,defense-evasion,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1553.006,True,Code Signing Policy Modification,defense-evasion,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1553.006,True,Code Signing Policy Modification,defense-evasion,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1553.006,True,Code Signing Policy Modification,defense-evasion,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1553.006,True,Code Signing Policy Modification,defense-evasion,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1553.006,True,Code Signing Policy Modification,defense-evasion,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1553.006,True,Code Signing Policy Modification,defense-evasion,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1614,,System Location Discovery,discovery,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1614,,System Location Discovery,discovery,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1614,,System Location Discovery,discovery,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1614,,System Location Discovery,discovery,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1614,,System Location Discovery,discovery,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1614,,System Location Discovery,discovery,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1614,,System Location Discovery,discovery,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1614,,System Location Discovery,discovery,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1614,,System Location Discovery,discovery,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1614,,System Location Discovery,discovery,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1614,,System Location Discovery,discovery,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1611,,Escape to Host,privilege-escalation,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1611,,Escape to Host,privilege-escalation,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1611,,Escape to Host,privilege-escalation,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1611,,Escape to Host,privilege-escalation,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1611,,Escape to Host,privilege-escalation,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1611,,Escape to Host,privilege-escalation,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1611,,Escape to Host,privilege-escalation,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1016.001,True,Internet Connection Discovery,discovery,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1016.001,True,Internet Connection Discovery,discovery,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1016.001,True,Internet Connection Discovery,discovery,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1016.001,True,Internet Connection Discovery,discovery,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1016.001,True,Internet Connection Discovery,discovery,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1016.001,True,Internet Connection Discovery,discovery,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1016.001,True,Internet Connection Discovery,discovery,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1016.001,True,Internet Connection Discovery,discovery,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1016.001,True,Internet Connection Discovery,discovery,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1553.005,True,Mark-of-the-Web Bypass,defense-evasion,file,file creation,DeviceFileEvents,DeviceFileEvents,,,Microsoft Defender for Endpoint
T1553.005,True,Mark-of-the-Web Bypass,defense-evasion,file,file creation,4663,An attempt was made to access an object.,Security,File System,Microsoft-Windows-Security-Auditing
T1553.005,True,Mark-of-the-Web Bypass,defense-evasion,file,file creation,11,FileCreate,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1555.005,True,Password Managers,credential-access,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1555.005,True,Password Managers,credential-access,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1555.005,True,Password Managers,credential-access,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1555.005,True,Password Managers,credential-access,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1555.005,True,Password Managers,credential-access,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1555.005,True,Password Managers,credential-access,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1555.005,True,Password Managers,credential-access,process,process access,4663,An attempt was made to access an object.,Security,Kernel Object,Microsoft-Windows-Security-Auditing
T1555.005,True,Password Managers,credential-access,process,process access,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1555.005,True,Password Managers,credential-access,process,process access,4656,A handle to an object was requested.,Security,Kernel Object,Microsoft-Windows-Security-Auditing
T1555.005,True,Password Managers,credential-access,process,process access,10,Process Access.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1555.005,True,Password Managers,credential-access,process,process access,10,ProcessAccess,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1555.005,True,Password Managers,credential-access,file,file access,4656,A handle to an object was requested.,Security,File System,Microsoft-Windows-Security-Auditing
T1555.005,True,Password Managers,credential-access,file,file access,4663,An attempt was made to access an object.,Security,File System,Microsoft-Windows-Security-Auditing
T1555.005,True,Password Managers,credential-access,file,file access,4661,A handle to an object was requested.,Security,SAM,Microsoft-Windows-Security-Auditing
T1484.002,True,Domain Trust Modification,defense-evasion;privilege-escalation,active directory,active directory object modification,5136,A directory service object was modified.,Security,Directory Service Changes,Microsoft-Windows-Security-Auditing
T1484.002,True,Domain Trust Modification,defense-evasion;privilege-escalation,active directory,active directory object modification,5139,A directory service object was moved.,Security,Directory Service Changes,Microsoft-Windows-Security-Auditing
T1484.002,True,Domain Trust Modification,defense-evasion;privilege-escalation,active directory,active directory object modification,4719,System audit policy was changed.,Security,Policy Change,Microsoft-Windows-Security-Auditing
T1484.002,True,Domain Trust Modification,defense-evasion;privilege-escalation,active directory,active directory object creation,5137,A directory service object was created.,Security,Directory Service Changes,Microsoft-Windows-Security-Auditing
T1484.002,True,Domain Trust Modification,defense-evasion;privilege-escalation,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1484.002,True,Domain Trust Modification,defense-evasion;privilege-escalation,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1484.002,True,Domain Trust Modification,defense-evasion;privilege-escalation,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1484.002,True,Domain Trust Modification,defense-evasion;privilege-escalation,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1484.001,True,Group Policy Modification,defense-evasion;privilege-escalation,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1484.001,True,Group Policy Modification,defense-evasion;privilege-escalation,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1484.001,True,Group Policy Modification,defense-evasion;privilege-escalation,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1484.001,True,Group Policy Modification,defense-evasion;privilege-escalation,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1484.001,True,Group Policy Modification,defense-evasion;privilege-escalation,active directory,active directory object creation,5137,A directory service object was created.,Security,Directory Service Changes,Microsoft-Windows-Security-Auditing
T1484.001,True,Group Policy Modification,defense-evasion;privilege-escalation,active directory,active directory object modification,5136,A directory service object was modified.,Security,Directory Service Changes,Microsoft-Windows-Security-Auditing
